#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
203465	26574	4137	117743	110308	HSPC277	-	AATF	MAPT	BFR2|CHE-1|CHE1|DED	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	FRET	physical	Barbato C (2003)	PUBMED:14697667	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NY61	-	NP_036270	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606205	4137	3184	110308	109425	-	-	MAPT	HNRNPD	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AUF1|AUF1A|HNRPD|P37|hnRNPD0	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q14103	A0A024RDF4|A0A024RDB4|A0A024RDF3	NP_001003810|NP_112737|NP_002129|NP_112738	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606206	4137	6311	110308	112218	-	-	MAPT	ATXN2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ASL13|ATX2|SCA2|TNRC13	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q99700	-	NP_001297052|NP_001297050|NP_002964|NP_001359503	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606207	4137	8894	110308	114411	-	-	MAPT	EIF2S2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	EIF2|EIF2B|EIF2beta|PPP1R67|eIF-2-beta	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P20042	Q6IBR8	NP_003899|NP_001303293|NP_001303292	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606208	4137	4904	110308	110959	-	-	MAPT	YBX1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	BP-8|CSDA2|CSDB|DBPB|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P67809	-	NP_004550	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606209	4137	2521	110308	108797	-	-	MAPT	FUS	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P35637	Q6IBQ5|Q13344	NP_004951|NP_001164105|NP_001164408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606210	4137	22919	110308	116581	-	-	MAPT	MAPRE1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	EB1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q15691	-	NP_036457	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606211	4137	10988	110308	116184	-	-	MAPT	METAP2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	MAP2|MNPEP|p67|p67eIF2	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P50579	F8VQZ7	NP_001304111|NP_001304112|NP_006829|NP_001317175	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606212	4137	54888	110308	120236	-	-	MAPT	NSUN2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	MISU|MRT5|SAKI|TRM4	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q08J23	-	NP_060225|NP_001180384	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606213	4137	51759	110308	119716	-	-	MAPT	C9orf78	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	HCA59|HSPC220|bA409K20.3	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9NZ63	-	NP_057604	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606214	4137	83658	110308	123715	-	HSPC162	MAPT	DYNLRB1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	BITH|BLP|DNCL2A|DNLC2A|ROBLD1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9NP97	B4DFR2	NP_808852|NP_001306086|NP_001268658|NP_001268657|NP_001268656|NP_054902|NP_001369296|NP_001369295|NP_001369294	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606215	4137	6780	110308	112657	-	RP3-470L14.2	MAPT	STAU1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	PPP1R150|STAU	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O95793	B3KRE0|Q6PJX3	NP_059347|NP_059346|NP_001306063|NP_059348|NP_001309858|NP_001032405|NP_001306064|NP_001309862|NP_001309859|NP_004593|NP_001309857|NP_001309856|NP_001309860|NP_001309861	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606216	4137	10963	110308	116162	-	-	MAPT	STIP1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P31948	V9HW72	NP_001269581|NP_001269582|NP_006810	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606217	4137	4522	110308	110622	-	-	MAPT	MTHFD1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	MTHFC|MTHFD	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P11586	-	NP_005947|NP_001351766	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606218	4137	8721	110308	114260	-	RP11-216L13.1	MAPT	EDF1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	EDF-1|MBF1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O60869	-	NP_001268228|NP_694880|NP_001268226|NP_001268227|NP_003783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606219	4137	1968	110308	108287	-	-	MAPT	EIF2S3	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	EIF2|EIF2G|EIF2gamma|eIF-2gA	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P41091	A0A024RBY4	NP_001406	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606220	4137	23	110308	106541	-	DADB-129D20.7	MAPT	ABCF1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ABC27|ABC50	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q8NE71	Q2L6I2	NP_001020262|NP_001081	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606221	4137	8575	110308	114143	-	HSD14	MAPT	PRKRA	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	DYT16|PACT|RAX	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O75569	B4DJC7	NP_001132990|NP_001132989|NP_003681|NP_001303291	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606222	4137	4133	110308	110305	-	-	MAPT	MAP2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	MAP2A|MAP2B|MAP2C	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P11137	A0A024R3Y8|A0A024R409|Q6NYC5|A0A024R407	NP_001362429|NP_001362428|NP_002365|NP_001362425|NP_001034627|NP_001362466|NP_001362460|NP_001362463|NP_001362473|NP_001362468|NP_001350839|NP_001350840|NP_001362436|NP_001362437|NP_001362434|NP_001362435|NP_001362432|NP_001362433|NP_001362430|NP_001362431|NP_001362472|NP_001362455|NP_001362456|NP_001362457|NP_001362477|NP_001362474|NP_001362475|NP_114035|NP_001362488|NP_114033|NP_001362481|NP_001362480|NP_001362487|NP_001362486|NP_001362485|NP_001362484	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606223	4137	9908	110308	115237	-	-	MAPT	G3BP2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	-	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9UN86	A0A024RDB2|A0A024RDE5	NP_036429|NP_987101|NP_987100	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606224	4137	11333	110308	116461	-	-	MAPT	PDAP1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	HASPP28|PAP|PAP1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q13442	-	NP_055706	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606225	4137	57456	110308	121527	-	-	MAPT	KIAA1143	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	-	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q96AT1	A0A024R2T2	NP_001307263|NP_065747	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606226	4137	10146	110308	115448	-	-	MAPT	G3BP1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	G3BP|HDH-VIII	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q13283	Q5U0Q1|Q6ZP53	NP_005745|NP_938405	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606227	4137	10726	110308	115950	-	-	MAPT	NUDC	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	HNUDC|MNUDC|NPD011	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9Y266	-	NP_006591	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606228	4137	26986	110308	117939	-	-	MAPT	PABPC1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	PAB1|PABP|PABP1|PABPC2|PABPL1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P11940	A0A024R9C1	NP_002559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606229	4137	11100	110308	116281	-	-	MAPT	HNRNPUL1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	E1B-AP5|E1BAP5|HNRPUL1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9BUJ2	B7Z4B8|A0A024R0J9	NP_001308137|NP_008971|NP_001287945|NP_001308140|NP_653333	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606230	4137	1656	110308	108022	-	-	MAPT	DDX6	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	HLR2|P54|RCK	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P26196	B2R858	NP_001244120|NP_004388	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606231	4137	7353	110308	113200	-	-	MAPT	UFD1L	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	UFD1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q92890	Q541A5	NP_001349839|NP_005650|NP_001030324	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606232	4137	3182	110308	109423	-	-	MAPT	HNRNPAB	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ABBP1|HNRPAB	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q99729	-	NP_112556|NP_004490	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606233	4137	51637	110308	119650	-	CGI-99	MAPT	C14orf166	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	CGI99|CLE|CLE7|LCRP369|RLLM1	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9Y224	Q549M8	NP_057123	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2606234	4137	5693	110308	111666	-	-	MAPT	PSMB5	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	LMPX|MB1|X	Affinity Capture-MS	physical	Gunawardana CG (2015)	PUBMED:26269332	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P28074	-	NP_001138404|NP_002788|NP_001124197	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618033	4137	6714	110308	112592	-	RP5-823N20.1	MAPT	SRC	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ASV|SRC1|c-SRC|p60-Src	Affinity Capture-Western	physical	Derkinderen P (2005)	PUBMED:16014719	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618034	4137	2534	110308	108810	-	RP1-66H14.1	MAPT	FYN	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	SLK|SYN|p59-FYN	Affinity Capture-Western	physical	Derkinderen P (2005)	PUBMED:16014719	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P06241	-	NP_002028|NP_001357458|NP_694593|NP_694592	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618035	84446	4137	124084	110308	-	-	BRSK1	MAPT	hSAD1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Yoshida H (2012)	PUBMED:21985311	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q8TDC3	-	NP_115806	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618036	9024	4137	114491	110308	HUSSY-12	-	BRSK2	MAPT	C11orf7|PEN11B|SAD1|SADA|STK29	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Yoshida H (2012)	PUBMED:21985311	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q8IWQ3	A0A024RCE9|B4DLY3	NP_001243556|NP_001269147|NP_003948|NP_001243559|NP_001243558	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618037	4139	4137	110309	110308	-	-	MARK1	MAPT	MARK|Par-1c|Par1c	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Yoshida H (2012)	PUBMED:21985311	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q9P0L2	A0A087X0I6|X5D2M4|B4DIB3	NP_001273058|NP_001273053|NP_001273055|NP_001273057|NP_061120	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618038	150094	4137	127260	110308	-	-	SIK1	MAPT	MSK|SIK|SNF1LK	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Yoshida H (2012)	PUBMED:21985311	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P57059	-	NP_775490	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
